date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2016-01-31,China,124.29,0.0227,1485.1517815,4024.4852140206235,0.10891168882752812,8.932731911791404,5350.286523428516,0.11132274684561826,True
2016-02-07,China,137.07,0.0227,1485.1517815,4025.808448544307,0.1089159925399315,9.38986225798762,5351.6097687939255,0.1126282286731003,True
2016-02-14,China,147.85,0.0227,1485.1517815,4025.808448544307,0.10892221379882429,10.41418898428237,5351.609720385617,0.11548752349237947,True
2016-02-21,China,136.51,0.0227,1485.1517815,4057.5660748132605,0.10904402938367759,8.991333019235885,5383.367412532507,0.11168532490870535,True
2016-02-28,China,133.34,0.0227,1485.1517815,4046.4509055863964,0.08855614128573572,8.744370122299545,5372.252201534938,0.10005311337878073,True
2016-03-06,China,126.24,0.0197,1465.1452465,4077.9006082438036,0.0888669333862337,7.9029090792241785,5405.6089889019,0.09757387657262438,True
2016-03-13,China,118.65,0.0197,1465.1452465,4085.8621476344642,0.08888026060212964,7.725174852694362,5413.5705755729,0.09702203331739646,True
2016-03-20,China,108.35,0.0197,1465.1452465,4100.723688332748,0.08854132983513238,7.143653713541549,5428.432101169859,0.09495849532205086,True
2016-03-27,China,127.63,0.0197,1465.1452465,4072.8582999380446,0.08881098690616024,7.141424004798154,5400.566710847444,0.09501559293290862,True
2016-04-03,China,119.58,0.0183,1455.8088635,4144.063790912264,0.08115228449802023,7.452104909276732,5472.578764964536,0.09228192737376227,True
2016-04-10,China,125.2,0.0183,1455.8088635,4152.386821842977,0.08106526984226713,7.414559413685488,5480.901774411008,0.09212844646365591,True
2016-04-17,China,119.44,0.0183,1455.8088635,4146.211669945182,0.0811157803267486,7.835936017453294,5474.726624647464,0.0935821961491661,True
2016-04-24,China,122.13,0.0183,1455.8088635,4129.834093345766,0.08128660739428131,6.806923993124431,5458.349099410557,0.09006549337937125,True
2016-05-01,China,126.92,0.0179,1453.1413255,4154.430228193553,0.08142071644872692,6.868591485912299,5483.165706199172,0.0904110626599587,True
2016-05-08,China,128.14,0.0179,1453.1413255,4137.754410882264,0.08156385781179978,6.862987239483793,5466.4898853635295,0.09042422253245742,True
2016-05-15,China,127.39,0.0179,1453.1413255,4117.582050689577,0.08179452767215986,6.762049891871897,5446.317546013942,0.09013778009573972,True
2016-05-22,China,124.72,0.0179,1453.1413255,4107.092424048126,0.08187922282524814,6.604888887842859,5435.82790597252,0.08959919493045092,True
2016-05-29,China,123.02,0.0179,1453.1413255,4097.947620825237,0.07959498182717756,6.133990617662887,5426.683154893652,0.08668340997848838,True
2016-06-05,China,122.77,0.0187999999999999,1459.1432859999993,4055.1507249167703,0.08045602979262333,6.004542218179782,5383.383867315341,0.08655605971455399,True
2016-06-12,China,121.05,0.0187999999999999,1459.1432859999993,4056.747974460586,0.08043563239095557,6.580185606860099,5384.981046689666,0.08863925864148366,True
2016-06-19,China,127.9,0.0187999999999999,1459.1432859999993,4040.5092696694337,0.08059489454907397,6.737361886348137,5368.742352954134,0.08924203651925473,True
2016-06-26,China,127.79,0.0187999999999999,1459.1432859999993,4020.277440293005,0.08082721382772094,6.959317406638849,5348.510582972046,0.09009634486720314,True
2016-07-03,China,124.44,0.0185,1457.1426325,4093.4535469874477,0.08085598285016811,6.157465760331858,5421.8566592736615,0.08742296658845923,True
2016-07-10,China,122.39,0.0185,1457.1426325,4073.5652200012382,0.08105980788809676,6.744095430690235,5401.968258388503,0.0895865244239821,True
2016-07-17,China,106.12,0.0185,1457.1426325,4073.020334265363,0.08106079483311011,6.211163337210338,5401.423378384715,0.08767348430314245,True
2016-07-24,China,109.31,0.0185,1457.1426325,4078.741634122625,0.08105536138935861,6.456685472277234,5407.144663615741,0.08857128540405303,True
2016-07-31,China,110.78,0.0146,1431.134137,4189.265940711726,0.08387828517874288,6.707057216396906,5519.649512195425,0.09120598718411192,True
2016-08-07,China,107.59,0.0146,1431.134137,4177.309320764351,0.083988483983739,6.754195121938656,5507.692918786848,0.09139785305758819,True
2016-08-14,China,103.91,0.0146,1431.134137,4190.656245872865,0.07796952962462202,6.336639863262948,5521.039837764501,0.08679069260605268,True
2016-08-21,China,100.24,0.0146,1431.134137,4179.255747417847,0.07811217751426221,6.012341960187532,5509.639403471492,0.08564215049362592,True
2016-08-28,China,101.96,0.0146,1431.134137,4167.577188636818,0.07824706110210033,6.142932201844895,5497.960840058776,0.08616848088389284,True
2016-09-04,China,99.87,0.0151,1434.4685595,4154.7551869763865,0.0767847276857189,6.43311583386347,5484.908893907788,0.08645536671936761,True
2016-09-11,China,93.84999,0.0151,1434.4685595,4156.142972931095,0.07664423080730474,6.554359629652929,5486.2967656693245,0.0868321372524003,True
2016-09-18,China,100.12,0.0151,1434.4685595,4159.196103230461,0.07665268562420065,6.570079725256821,5489.349811106958,0.08690087763260157,True
2016-09-25,China,101.71,0.0151,1434.4685595,4161.6941193781395,0.07658618920531711,7.021960531675617,5491.847850824156,0.08851154496223061,True
2016-10-02,China,106.36,0.0157,1438.4698665,4269.678793016159,0.07315824957462981,6.508324930139606,5599.547285808645,0.08515375991667198,True
2016-10-09,China,105.13,0.0157,1438.4698665,4269.678793016159,0.07317875875120244,6.20444825849329,5599.547261881358,0.08402165723206864,True
2016-10-16,China,107.58,0.0157,1438.4698665,4233.217462144096,0.07384759533891458,6.087075514249837,5563.08594177668,0.08384050602461662,True
2016-10-23,China,105.38,0.0157,1438.4698665,4209.574567751389,0.07418788390822284,5.749306071098592,5539.44310350871,0.08267426391424719,True
2016-10-30,China,106.97,0.0157,1438.4698665,4202.168359897857,0.07421817142010717,6.334397348903136,5532.036823792674,0.08489442792570569,True
2016-11-06,China,111.01,0.0163,1442.4711735,4188.863797576152,0.07403475264682292,6.999596490295166,5518.43676122739,0.08723509605457522,True
2016-11-13,China,118.35,0.0163,1442.4711735,4154.336307563303,0.07452052117620618,7.180424933531385,5483.909296329787,0.08805551727840531,True
2016-11-20,China,121.05,0.0163,1442.4711735,4108.488328673106,0.07548940900653105,7.319352199901256,5438.061316457605,0.08892647640651588,True
2016-11-27,China,118.85,0.0163,1442.4711735,4089.8095220120376,0.07565514220496096,8.071208744565318,5419.382466067099,0.09161397978050977,True
2016-12-04,China,117.14,0.0183,1455.8088635,4088.911254448699,0.07526259531971011,6.082609987083842,5417.426224335605,0.08423493050827524,True
2016-12-11,China,111.51,0.0183,1455.8088635,4076.5214671820368,0.07475385807376231,6.049133648273749,5405.036415809697,0.08382132694211637,True
2016-12-18,China,120.32,0.0183,1455.8088635,4045.547000442234,0.0751011620188226,5.384442899439049,5374.062066252873,0.08136846939571794,True
2016-12-25,China,117.63,0.0183,1455.8088635,4053.7129959401213,0.07510422871519061,5.46277140025315,5382.228001944485,0.08169512016069712,True
2017-01-01,China,117.88,0.0245,1497.1557025,3987.3412780746476,0.06753001586153012,5.564428939470705,5311.883893712707,0.07815769541848841,True
2017-01-08,China,111.76,0.0245,1587.10724,4097.639616587423,0.07081828608236856,5.525015579297596,5501.762989730267,0.0793470519172257,True
2017-01-15,China,113.72,0.0245,1587.10724,4109.834128638424,0.07084212303916994,5.5534731321585555,5513.957395953199,0.07949935858752141,True
2017-01-22,China,112.37,0.0245,1587.10724,4124.013794159812,0.07088278673808097,5.385528447512952,5528.137159649722,0.07887603794620494,True
2017-01-29,China,108.58,0.0245,1587.10724,4120.894267810107,0.06345713258892584,5.449693247426817,5525.0175584701865,0.07553947212907883,True
2017-02-05,China,107.35,0.0245,1587.10724,4422.3635519424715,0.09459018674107961,5.268690920775823,5826.486957303053,0.09222503546398145,True
2017-02-12,China,102.58,0.0245,1587.10724,4416.591421409302,0.09462463274155669,5.088672906653548,5820.714758554884,0.09160497152719213,True
2017-02-19,China,98.75999,0.0245,1587.10724,4424.490126502408,0.09442169891920067,4.967829008844806,5828.613476178047,0.09108759078396714,True
2017-02-26,China,91.39,0.0245,1587.10724,4422.667348694272,0.0943394806163429,5.013279608523842,5826.79076662392,0.0911915304949227,True
2017-03-05,China,89.03999,0.0248,1589.228096,4172.523737414421,0.11153357233757728,4.999521732721168,5576.416033421894,0.10071935831088563,True
2017-03-12,China,90.14999,0.0248,1589.228096,4165.0414546346665,0.11154477823630285,5.8533567691894905,5568.933666606534,0.10335637555776603,True
2017-03-19,China,79.03999,0.0248,1589.228096,4168.782595979057,0.11149676891062626,5.197707829013166,5572.674814174337,0.10130497584242162,True
