Date,SPX,DXY,UST2Y,UST5Y,UST10Y
03.09.2018,2901.52,95.14,2.629,2.735,2.853
04.09.2018,2896.72,95.44,2.657,2.775,2.902
05.09.2018,2888.6,95.18,2.653,2.77,2.902
06.09.2018,2878.05,95.02,2.641,2.748,2.877
07.09.2018,2871.68,95.37,2.707,2.823,2.942
10.09.2018,2877.13,95.15,2.715,2.828,2.937
11.09.2018,2887.89,95.25,2.752,2.869,2.979
12.09.2018,2888.92,94.8,2.748,2.862,2.963
13.09.2018,2904.18,94.52,2.756,2.865,2.964
14.09.2018,2904.98,94.93,2.782,2.898,2.994
17.09.2018,2888.8,94.5,2.786,2.902,3.001
18.09.2018,2904.31,94.64,2.799,2.936,3.048
19.09.2018,2907.95,94.54,2.807,2.96,3.083
20.09.2018,2930.75,93.91,2.808,2.962,3.078
21.09.2018,2929.67,94.22,2.804,2.954,3.068
24.09.2018,2919.37,94.19,2.813,2.959,3.078
25.09.2018,2915.56,94.13,2.843,2.983,3.102
26.09.2018,2905.97,94.19,2.827,2.958,3.061
27.09.2018,2914,94.89,2.835,2.96,3.055
28.09.2018,2913.98,95.13,2.819,2.948,3.056
01.10.2018,2924.59,95.3,2.823,2.96,3.08
02.10.2018,2923.43,95.51,2.815,2.943,3.056
03.10.2018,2925.51,95.76,2.86,3.024,3.161
04.10.2018,2901.61,95.75,2.88,3.052,3.195
05.10.2018,2885.57,95.62,2.889,3.071,3.227
08.10.2018,2884.43,95.76,2.889,3.071,3.227
09.10.2018,2880.34,95.67,2.889,3.057,3.208
10.10.2018,2785.68,95.51,2.881,3.061,3.225
11.10.2018,2728.37,95.02,2.84,2.987,3.131
12.10.2018,2767.13,95.22,2.84,2.994,3.141
15.10.2018,2750.79,95.06,2.861,3.018,3.163
16.10.2018,2809.92,95.05,2.866,3.017,3.156
17.10.2018,2809.21,95.58,2.882,3.041,3.179
18.10.2018,2768.78,95.9,2.874,3.024,3.175
19.10.2018,2767.78,95.71,2.912,3.053,3.202
22.10.2018,2755.88,96.01,2.912,3.048,3.194
23.10.2018,2740.69,95.96,2.875,3.009,3.166
24.10.2018,2656.1,96.43,2.855,2.964,3.124
25.10.2018,2705.57,96.68,2.863,2.98,3.136
26.10.2018,2658.69,96.36,2.81,2.907,3.076
29.10.2018,2641.25,96.58,2.818,2.919,3.087
30.10.2018,2682.63,97.01,2.843,2.939,3.109
31.10.2018,2711.74,97.13,2.875,2.987,3.159
01.11.2018,2740.37,96.28,2.855,2.968,3.144
02.11.2018,2723.06,96.54,2.912,3.038,3.214
05.11.2018,2738.31,96.28,2.912,3.026,3.199
06.11.2018,2755.45,96.32,2.932,3.05,3.214
07.11.2018,2813.89,96,2.948,3.061,3.213
08.11.2018,2806.83,96.72,2.969,3.09,3.232
09.11.2018,2781.01,96.91,2.932,3.044,3.189
12.11.2018,2726.22,97.54,2.932,3.044,3.189
13.11.2018,2722.18,97.3,2.895,2.987,3.145
14.11.2018,2701.58,96.8,2.862,2.952,3.12
15.11.2018,2730.2,96.93,2.862,2.945,3.118
16.11.2018,2736.27,96.47,2.812,2.892,3.074
19.11.2018,2690.73,96.19,2.783,2.866,3.059
20.11.2018,2641.89,96.84,2.795,2.87,3.048
21.11.2018,2649.93,96.71,2.812,2.89,3.061
22.11.2018,2649.93,96.71,2.812,2.89,3.061
23.11.2018,2632.56,96.92,2.82,2.88,3.054
26.11.2018,2673.45,97.07,2.837,2.9,3.07
27.11.2018,2682.17,97.37,2.831,2.885,3.057
28.11.2018,2743.79,96.79,2.805,2.856,3.044
29.11.2018,2737.76,96.78,2.813,2.855,3.035
30.11.2018,2760.17,97.27,2.811,2.845,3.013
03.12.2018,2790.37,97.04,2.833,2.839,2.991
04.12.2018,2700.06,96.97,2.811,2.799,2.923
05.12.2018,2700.06,97.07,2.811,2.799,2.923
06.12.2018,2695.95,96.81,2.758,2.748,2.876
07.12.2018,2633.08,96.51,2.711,2.696,2.85
10.12.2018,2637.72,97.22,2.727,2.711,2.856
11.12.2018,2636.78,97.39,2.772,2.746,2.881
12.12.2018,2651.07,97.04,2.77,2.765,2.906
13.12.2018,2650.54,97.06,2.76,2.754,2.911
14.12.2018,2599.95,97.44,2.731,2.727,2.889
17.12.2018,2545.94,97.1,2.7,2.695,2.857
18.12.2018,2546.16,97.1,2.652,2.654,2.823
19.12.2018,2506.96,97.04,2.644,2.626,2.776
20.12.2018,2467.42,96.28,2.671,2.652,2.789
21.12.2018,2416.62,96.96,2.643,2.642,2.792
24.12.2018,2351.1,96.55,2.593,2.584,2.753
25.12.2018,2351.1,96.55,2.593,2.584,2.753
26.12.2018,2467.7,97.05,2.609,2.637,2.797
27.12.2018,2488.83,96.48,2.548,2.591,2.743
28.12.2018,2485.74,96.4,2.536,2.571,2.738
31.12.2018,2506.85,96.17,2.498,2.511,2.691
01.01.2019,2506.85,96.17,2.498,2.511,2.691
02.01.2019,2510.03,96.82,2.504,2.503,2.661
03.01.2019,2447.89,96.31,2.389,2.368,2.553
04.01.2019,2531.94,96.18,2.486,2.484,2.659
07.01.2019,2549.69,95.67,2.524,2.519,2.682
08.01.2019,2574.41,95.9,2.583,2.571,2.715
09.01.2019,2584.96,95.22,2.563,2.559,2.728
10.01.2019,2596.64,95.54,2.565,2.559,2.731
11.01.2019,2596.26,95.67,2.545,2.525,2.699
14.01.2019,2582.61,95.61,2.535,2.529,2.71
15.01.2019,2610.3,96.04,2.529,2.524,2.708
16.01.2019,2616.1,96.06,2.547,2.545,2.729
17.01.2019,2635.96,96.07,2.564,2.569,2.747
18.01.2019,2670.71,96.34,2.612,2.618,2.782
21.01.2019,2670.71,96.34,2.612,2.618,2.782
22.01.2019,2632.9,96.3,2.577,2.569,2.732
23.01.2019,2638.7,96.12,2.591,2.591,2.755
24.01.2019,2642.33,96.6,2.562,2.545,2.712
25.01.2019,2664.76,95.79,2.6,2.589,2.751
28.01.2019,2643.85,95.75,2.592,2.581,2.744
29.01.2019,2640,95.82,2.569,2.547,2.712
30.01.2019,2681.05,95.34,2.526,2.505,2.695
31.01.2019,2704.1,95.58,2.462,2.44,2.635
01.02.2019,2706.53,95.58,2.51,2.508,2.691
04.02.2019,2724.87,95.85,2.532,2.534,2.724
05.02.2019,2737.7,96.07,2.522,2.513,2.704
06.02.2019,2731.61,96.39,2.524,2.507,2.7
07.02.2019,2706.05,96.51,2.479,2.458,2.654
08.02.2019,2707.88,96.64,2.463,2.441,2.632
11.02.2019,2709.8,97.06,2.49,2.475,2.661
12.02.2019,2744.73,96.71,2.504,2.491,2.684
13.02.2019,2753.03,97.13,2.539,2.527,2.706
14.02.2019,2745.73,96.98,2.496,2.473,2.659
15.02.2019,2775.6,96.9,2.52,2.495,2.666
18.02.2019,2775.6,96.9,2.52,2.495,2.666
19.02.2019,2779.76,96.52,2.5,2.468,2.645
20.02.2019,2784.7,96.45,2.502,2.473,2.652
21.02.2019,2774.88,96.61,2.529,2.508,2.688
22.02.2019,2792.67,96.51,2.491,2.468,2.655
25.02.2019,2796.11,96.41,2.512,2.486,2.673
26.02.2019,2793.9,96,2.484,2.445,2.636
27.02.2019,2792.38,96.15,2.506,2.489,2.693
28.02.2019,2784.49,96.16,2.512,2.509,2.711
01.03.2019,2803.69,96.53,2.559,2.556,2.755
04.03.2019,2792.81,96.68,2.545,2.531,2.722
05.03.2019,2789.65,96.87,2.551,2.531,2.722
06.03.2019,2771.45,96.87,2.52,2.497,2.692
07.03.2019,2748.93,97.67,2.469,2.435,2.636
08.03.2019,2743.07,97.31,2.463,2.425,2.625
11.03.2019,2783.3,97.22,2.477,2.44,2.641
12.03.2019,2791.52,96.94,2.453,2.414,2.605
13.03.2019,2810.92,96.55,2.453,2.414,2.61
14.03.2019,2808.48,96.79,2.461,2.43,2.63
15.03.2019,2822.48,96.6,2.444,2.4,2.593
18.03.2019,2832.94,96.52,2.456,2.414,2.601
19.03.2019,2832.57,96.38,2.469,2.424,2.612
20.03.2019,2824.23,95.76,2.4,2.336,2.537
21.03.2019,2854.88,96.5,2.41,2.343,2.539
22.03.2019,2800.71,96.65,2.329,2.255,2.455
25.03.2019,2798.36,96.57,2.256,2.2,2.418
26.03.2019,2818.46,96.74,2.26,2.193,2.412
27.03.2019,2805.37,96.77,2.208,2.165,2.372
28.03.2019,2815.44,97.2,2.23,2.203,2.389
29.03.2019,2834.4,97.28,2.274,2.243,2.414
01.04.2019,2867.19,97.23,2.327,2.311,2.497
02.04.2019,2867.24,97.36,2.308,2.29,2.479
03.04.2019,2873.4,97.09,2.333,2.32,2.517
04.04.2019,2879.39,97.31,2.339,2.317,2.51
05.04.2019,2892.74,97.4,2.343,2.312,2.499
08.04.2019,2895.77,97.05,2.358,2.326,2.519
09.04.2019,2878.2,97.01,2.344,2.304,2.499
10.04.2019,2888.21,96.95,2.327,2.279,2.477
11.04.2019,2888.32,97.18,2.356,2.314,2.504
12.04.2019,2907.41,96.97,2.396,2.375,2.56
15.04.2019,2905.58,96.94,2.392,2.37,2.553
16.04.2019,2907.06,97.04,2.416,2.409,2.594
17.04.2019,2900.45,97.01,2.402,2.401,2.592
18.04.2019,2905.03,97.47,2.384,2.369,2.558
19.04.2019,2905.03,97.38,2.384,2.369,2.558
22.04.2019,2907.97,97.29,2.389,2.388,2.59
23.04.2019,2933.68,97.64,2.364,2.361,2.57
24.04.2019,2927.25,98.17,2.32,2.315,2.522
25.04.2019,2926.17,98.2,2.33,2.332,2.534
26.04.2019,2939.88,98.01,2.288,2.295,2.504
29.04.2019,2943.03,97.86,2.298,2.318,2.536
30.04.2019,2945.83,97.48,2.268,2.282,2.507
01.05.2019,2923.73,97.69,2.302,2.298,2.511
02.05.2019,2917.52,97.83,2.347,2.352,2.552
03.05.2019,2945.64,97.52,2.339,2.33,2.53
06.05.2019,2932.47,97.52,2.309,2.293,2.5
07.05.2019,2884.05,97.63,2.282,2.252,2.448
08.05.2019,2879.42,97.62,2.295,2.283,2.482
09.05.2019,2870.72,97.37,2.268,2.253,2.457
10.05.2019,2881.4,97.33,2.252,2.25,2.455
13.05.2019,2811.87,97.32,2.193,2.186,2.405
14.05.2019,2834.41,97.53,2.203,2.198,2.419
15.05.2019,2850.96,97.57,2.168,2.153,2.379
16.05.2019,2876.32,97.86,2.207,2.186,2.405
17.05.2019,2859.53,98,2.202,2.178,2.393
20.05.2019,2840.23,97.93,2.223,2.203,2.414
21.05.2019,2864.36,98.06,2.258,2.228,2.426
22.05.2019,2856.27,98.04,2.231,2.189,2.393
23.05.2019,2822.24,97.86,2.129,2.087,2.296
24.05.2019,2826.06,97.61,2.175,2.131,2.329
27.05.2019,2826.06,97.61,2.175,2.131,2.329
28.05.2019,2802.39,97.95,2.129,2.074,2.268
29.05.2019,2783.02,98.14,2.079,2.038,2.236
30.05.2019,2788.86,98.14,2.073,2.031,2.225
31.05.2019,2752.06,97.75,1.944,1.929,2.142
03.06.2019,2744.45,97.14,1.84,1.847,2.081
04.06.2019,2803.27,97.07,1.873,1.883,2.121
05.06.2019,2826.15,97.32,1.841,1.863,2.123
06.06.2019,2843.49,97.04,1.881,1.883,2.123
07.06.2019,2873.34,96.54,1.849,1.851,2.084
10.06.2019,2886.73,96.76,1.9,1.911,2.141
11.06.2019,2885.72,96.69,1.92,1.907,2.14
12.06.2019,2879.84,97,1.889,1.881,2.127
13.06.2019,2891.64,97.01,1.83,1.828,2.091
14.06.2019,2886.98,97.57,1.851,1.846,2.094
17.06.2019,2889.67,97.56,1.865,1.847,2.086
18.06.2019,2917.75,97.64,1.862,1.831,2.058
19.06.2019,2926.46,97.12,1.766,1.768,2.027
20.06.2019,2954.18,96.63,1.728,1.738,2.001
21.06.2019,2950.46,96.22,1.78,1.805,2.066
24.06.2019,2945.35,95.98,1.736,1.751,2.019
25.06.2019,2917.38,96.14,1.734,1.731,1.992
26.06.2019,2913.78,96.21,1.779,1.8,2.049
27.06.2019,2924.92,96.19,1.741,1.763,2.005
28.06.2019,2941.76,96.13,1.741,1.757,2
01.07.2019,2964.33,96.84,1.787,1.796,2.033
02.07.2019,2973.01,96.73,1.765,1.748,1.977
03.07.2019,2995.82,96.77,1.766,1.738,1.955
04.07.2019,2995.82,96.77,1.766,1.738,1.955
05.07.2019,2990.41,97.29,1.873,1.842,2.044
08.07.2019,2975.95,97.38,1.88,1.844,2.034
09.07.2019,2979.63,97.49,1.905,1.871,2.056
10.07.2019,2993.07,97.1,1.826,1.829,2.061
11.07.2019,2999.91,97.05,1.852,1.876,2.12
12.07.2019,3013.77,96.81,1.839,1.859,2.106
15.07.2019,3014.3,96.93,1.833,1.849,2.092
16.07.2019,3004.04,97.4,1.862,1.883,2.12
17.07.2019,2984.42,97.22,1.836,1.829,2.061
18.07.2019,2995.11,96.79,1.776,1.788,2.04
19.07.2019,2976.61,97.15,1.816,1.806,2.05
22.07.2019,2985.03,97.26,1.814,1.798,2.043
23.07.2019,3005.47,97.71,1.835,1.825,2.074
24.07.2019,3019.56,97.73,1.826,1.82,2.05
25.07.2019,3003.67,97.82,1.856,1.854,2.074
26.07.2019,3025.86,98.01,1.87,1.862,2.081
29.07.2019,3020.97,98.04,1.85,1.834,2.055
30.07.2019,3013.18,98.05,1.848,1.844,2.061
31.07.2019,2980.38,98.52,1.888,1.845,2.021
01.08.2019,2953.56,98.37,1.722,1.676,1.892
02.08.2019,2932.05,98.07,1.722,1.67,1.855
05.08.2019,2844.74,97.52,1.583,1.536,1.736
06.08.2019,2881.77,97.63,1.611,1.546,1.739
07.08.2019,2883.98,97.54,1.571,1.502,1.682
08.08.2019,2938.09,97.62,1.617,1.537,1.715
09.08.2019,2918.65,97.49,1.63,1.563,1.734
12.08.2019,2883.75,97.38,1.58,1.485,1.64
13.08.2019,2926.32,97.81,1.669,1.568,1.68
14.08.2019,2840.6,97.99,1.577,1.488,1.581
15.08.2019,2847.6,98.14,1.496,1.422,1.527
16.08.2019,2888.68,98.14,1.478,1.414,1.54
19.08.2019,2923.65,98.35,1.537,1.464,1.598
20.08.2019,2900.51,98.19,1.514,1.431,1.559
21.08.2019,2924.43,98.3,1.569,1.467,1.577
22.08.2019,2922.95,98.17,1.608,1.493,1.61
23.08.2019,2847.11,97.64,1.529,1.409,1.527
26.08.2019,2878.38,98.08,1.551,1.43,1.544
27.08.2019,2869.16,98,1.533,1.392,1.49
28.08.2019,2887.94,98.21,1.504,1.374,1.468
29.08.2019,2924.58,98.51,1.53,1.411,1.516
30.08.2019,2926.46,98.92,1.506,1.39,1.506
02.09.2019,2926.46,98.92,1.506,1.39,1.506
03.09.2019,2906.27,99,1.462,1.339,1.466
04.09.2019,2937.78,98.45,1.434,1.313,1.459
05.09.2019,2976,98.41,1.542,1.434,1.565
06.09.2019,2978.71,98.39,1.528,1.42,1.55
